P6-Chinese-SA2-2008-Maha-Bodhi,False,True
P6_Chinese_SA2_2019_ACS_Exam_Papers,True,False
P6-Chinese-SA2-2016-Singapore-Chinese-Girls1,False,False
P6-Higher-Chinese-SA1-2014-Rulang,False,False
P6-Chinese-SA1-2017-Nan-Hua,True,False
P6-Chinese-CA1-2011-Nan-Hua,True,False
P6_Chinese_CA1_2018_ACS_Exam_Papers,False,True
P6-Chinese-SA2-2008-Raffles-Girls,False,True
P6-Chinese-SA2-2010-MGS,True,False
P6-Chinese-CA1-2008-Maha-Bodhi,False,True
P6_Chinese_SA1_2018_Maha_Bodhi_Exam_Papers,True,False
P6_2019_Chinese_CA1_Anglo-Chinese,False,True
P6-Chinese-SA2-2014-Hokkien-Huay-Kuan,True,False
P6_HChinese_CA1_2018_St_Nicholas_Exam_Papers,False,False
P6-Chinese-2021-SA2-Methodist-Girls,True,False
P6-Chinese-SA2-2014-MGS,True,False
P6-Chinese-SA2-2004-Anglo-Chinese,False,False
P6-Higher-Chinese-SA1-2010-RGS,False,False
P6-Chinese-SA2-2005-Nanyang,False,False
P6-Chinese-SA2-2008-Singapore-Hokkien-Huay-Kuan,False,True
P6-Chinese-CA1-2017-Nanyang,True,False
P6-Chinese-CA1-2009-Ai-Tong,False,True
P6-Chinese-SA1-2011-Nanyang,True,False
P6-Chinese-SA1-2012-Pei-Chun,True,False
P6-Higher-Chinese-SA1-2010-Pei-Chun,False,False
P6-Chinese-CA1-2016-CHIJ,True,False
P6-Chinese-SA1-2008-Raffles-Girls,False,True
P6-Chinese-2021-SA1-Singapore-Chinese-Girls,True,False
P6-Higher-Chinese-2021-SA1-Rosyth,False,False
P6-Chinese-SA2-2012-Nan-Hua,True,False
P6_Chinese_SA2_2020_Henry_Park_Exam_Papers,True,False
P6-Chinese-2021-SA1-Catholic-High,True,False
P6-Chinese-SA2-2017-Anglo-Chinese,True,False
P6-Chinese-CA1-2010-Rosyth,True,False
P6-Higher-Chinese-SA1-2010-Kong-Hwa,False,False
P6-Chinese-SA1-2008-Methodist-Girls,False,True
P6-Chinese-SA2-2006-Singapore-Hokkien-Five-School,False,True
P6-Chinese-SA2-2012-Henry-Park,True,False
P6_Chinese_SA2_2019_Ai_Tong_Exam_Papers,True,False
P6-Chinese-CA1-2010-Nan-Hua,True,False
P6-Chinese-SA1-2006-Nan-Hua,False,True
P6-Chinese-SA1-2010-CHIJ-St-Nic,True,False
P6-Chinese-SA1-2016-Nan-Hua,False,False
P6_HCL_2019_SA2_Nanyang,False,False
P6_2019_Chinese_SA1_Tao-Nan,True,False
P6_HChinese_CA1_2018_Red_Swastika_Exam_Papers,False,False
P6_Chinese_SA1_2018_Tao_Nan_Exam_Papers,True,False
P6-Chinese-SA2-2011-Rosyth,True,False
P6-Chinese-CA1-2010-Ai-Tong,True,False
P6-Chinese-SA1-2006-Ai-Tong,False,True
P6-Chinese-SA2-2011-Hokkien-Huay-Kuan,True,False
P6-Chinese-SA1-2011-AiTong,True,False
P6-Chinese-SA2-2008-CHIJ,False,True
P6-Higher-Chinese-SA2-2014-ACS,False,False
java-samples-P6-Chinese-SA2-2013-CHIJ,True,False
P6-Higher-Chinese-2021-SA2-Raffles-Girls,False,False
P6-Higher-Chinese-SA2-2017-Nan-Hua,False,False
P6-Chinese-2021-SA2-Nan-Hua,True,False
P6_Chinese_CA1_2018_Nanyang_Exam_Papers,True,False
P6_Chinese_2022_SA2_taonan,True,False
P6_HChinese_SA1_2018_St_Nicholas_Exam_Papers,False,False
P6_Chinese_SA2_2018_Catholic_High_Exam_Papers,True,False
P6-Chinese-CA1-2009-Nan-Hua,False,True
P6-Higher-Chinese-SA2-2010-Nanyang,False,False
java-samples-P6-Chinese-CA1-2013-Nanyang,True,False
P6_2019_Chinese_SA1_Methodist-Girls,True,False
P6-Chinese-SA1-2014-Tao-Nan,True,False
P6-Chinese-SA1-2004-Tao-Nan,True,False
P6-Chinese-SA1-2016-Singapore-Chinese-Girls,True,False
P6_Chinese_SA2_2020_Tao_Nan_Exam_Papers,True,False
P6-Chinese-SA1-2016-Red-Swastika,True,False
P6-Chinese-SA2-2006-Rosyth,False,True
P6-Chinese-SA2-2014-ACS,True,False
P6-Higher-Chinese-SA2-2011-Hokkien-Huay-Kuan,False,False
P6-Higher-Chinese-SA1-2011-Nanyang,False,False
P6-Chinese-SA1-2008-CHIJ-St-Nicholas-Girls,False,True
P6-Chinese-SA1-2011-Red-Swastika,True,False
P6-Chinese-SA2-2016-Anglo-Chinese,True,False
P6_Chinese_2022_SA2_nanhua,True,False
P6-Chinese-SA2-2016-Pei-Chun,True,False
P6-Higher-Chinese-SA2-2014-Pei-Chun,False,False
P6-Chinese-SA2-2014-Rosyth,True,False
java-samples-P6-Chinese-CA1-2013-Methodist-Girls,True,False
P6-Chinese-SA1-2004-Red-Swastika,False,False
P6_Chinese_SA2_2018_Rosyth_Exam_Papers,False,False
P6-Chinese-SA1-2010-Henry-Park,True,False
P6-Chinese-CA1-2005-Ai-Tong,True,False
P6-Chinese-2021-SA2-Rosyth,False,False
P6-Chinese-SA1-2011-CHIJ-St-Nicholas,True,False
P6_2019_Chinese_SA1_Nanyang,True,False
P6-Chinese-SA2-2009-Nanyang,False,True
P6-Higher-Chinese-2021-SA1-Catholic-High,False,False
P6-Chinese-CA1-2011-AiTong,True,False
P6_Chinese_CA1_2018_Maha_Bodhi_Exam_Papers,True,False
P6-Chinese-CA1-2004-Red-Swastika,False,False
P6-Chinese-SA2-2017-Nan-Hua,True,False
java-samples-P6-Chinese-SA2-Prelim-2013-Anglo-Chinese,True,False
P6-Chinese-SA2-2009-Red-Swastika,False,True
P6-Higher-Chinese-2021-SA2-Nan-Hua,False,False
P6-Higher-Chinese-CA1-2010-Kong-Hwa,False,False
P6-Chinese-SA1-2008-Tao-Nan,False,True
P6-Chinese-SA2-2008-Methodist-Girls,False,True
P6-Chinese-2021-SA2-Raffles-Girls,True,False
P6-Higher-Chinese-SA2-2014-MGS,False,False
P6-Chinese-SA1-2010-RGS,True,False
P6-Higher-Chinese-2021-CA1-Rosyth,False,False
P6_HCL_2019_SA2_Tao_Nan,False,False
P6-Higher-Chinese-SA2-2017-St-Hildas,False,False
P6-Chinese-SA2-2008-Singapore-Chinese-Girls,False,True
P6-Chinese-SA1-2010-Rosyth,True,False
P6-Chinese-SA2-2007-Singapore-Chinese-Girls,False,True
P6_Chinese_SA2_2018_St_Nicholas_Exam_Papers,True,False
P6-Higher-Chinese-SA1-2014-Tao-Nan,False,False
P6-Chinese-SA2-2010-Nanyang,True,False
P6-Chinese-SA2-2014-Maris-Stella,True,False
P6_HCL_2019_SA1_Methodist_Girls,False,False
P6-Chinese-CA1-2012-Nanyang,True,False
P6-Higher-Chinese-CA1-2010-Pei-Chun,False,False
P6-Chinese-SA1-2004-Nanyang,False,False
P6-Chinese-CA1-2012-Pei-Chun,True,False
P6-Chinese-SA1-2014-Nanyang,True,False
P6-Higher-Chinese-2021-SA2-Red-Swastika,False,False
P6-Higher-Chinese-SA1-2010-Maha-Bodhi,False,False
P6-Chinese-CA1-2005-Catholic-High,False,False
java-samples-P6-Chinese-SA2-2013-Raffles-Girls,True,False
P6-Chinese-SA2-2016-Pei-Hwa,True,False
P6-Higher-Chinese-CA1-2014-Rulang,False,False
P6-Chinese-2021-SA1-Raffles-Girls,True,False
P6-Chinese-SA1-2012-Rosyth,True,False
P6-Chinese-SA1-2008-Singapore-Chinese-Girls,False,True
P6_Chinese_SA2_2018_Pei_Hwa_Exam_Papers,True,False
P6_Chinese_2022_SA2_redswastika,True,False
P6_Chinese_2022_SA2_redswasticahcl,False,False
P6-Higher-Chinese-CA1-2014-CHIJ,False,False
P6-Higher-Chinese-SA2-2014-Maha-Bodhi,False,False
P6-Chinese-SA2-2016-Nan-Hua,True,False
P6-Chinese-SA2-2012-ACS,True,True
P6-Chinese-SA2-2006-Nan-Hua,False,True
P6_HChinese_SA2_2019_Nanyang_Exam_Papers,False,False
2015-P6-Prelims-Chinese-Singapore-Chinese-Girls,True,False
P6-Chinese-SA2-2016-Methodist-Girls,True,False
P6-Higher-Chinese-SA1-2017-Ai-Tong,False,False
P6-Higher-Chinese-SA2-2010-Rosyth,False,False
java-samples-P6-Chinese-SA1-2013-Raffles-Girls,True,False
P6-Higher-Chinese-CA1-2014-Maha-Bodhi,False,False
P6_Chinese_SA1_2018_Henry_Park_Exam_Papers,True,False
P6-Chinese-SA1-2012-Nan-Hua,True,False
P6-Chinese-CA1-2004-Nan-Hua,False,False
P6-Chinese-CA1-2014-Nan-Hua,True,False
P6_Chinese_SA1_2018_MGS_Exam_Papers,True,False
P6-Higher-Chinese-2021-SA1-Methodist-Girls,False,False
