java-samples-P6-Chinese-SA2-Prelims-2013-Nan-Hua,True
P6-Chinese-SA2-2009-Hokkien-Huay-Kuan,True
P6-Higher-Chinese-SA2-2011-Nanyang,False
java-samples-P6-Chinese-SA1-2013-Rosyth,True
P6_Chinese_SA2_2018_Nan_Hua_Exam_Papers,True
P6-Chinese-2021-SA2-Red-Swastika,True
P6-Chinese-SA1-2012-Red-Swastika,True
P6-Chinese-SA1-2017-Anglo-Chinese,True
P6-Chinese-SA1-2016-Henry-Park,False
P6-Chinese-SA2-2007-Anglo-Chinese,True
P6-Chinese-SA2-2014-Nanyang,True
P6-Higher-Chinese-SA1-2011-Red-Swastika,False
P6_Chinese_SA1_2018_Nanyang_Exam_Papers,True
P6-Chinese-SA2-2011-MGS,True
P6-Chinese-CA1-2008-CHIJ-St-Nicholas-Girls,True
P6-Chinese-SA1-2016-Pei-Hwa,True
P6-Chinese-SA1-2009-Rosyth,False
java-samples-P6-Chinese-SA2-2013-Hokien-Huay-Kuan,True
P6-Higher-Chinese-CA1-2011-Red-Swastika,False
P6-Chinese-2021-SA1-Tao-Nan,True
P6-Higher-Chinese-SA2-2014-Tao-Nan,False
P6-Chinese-SA1-2017-Rosyth,False
P6-Chinese-SA1-2010-Nanyang,True
P6-Chinese-SA2-2012-Pei-Chun,True
P6-Chinese-CA1-2006-Nanyang,True
P6_HCL_2019_SA1_Raffles_Girls,False
P6-Chinese-CA1-2008-Ai-Tong,False
P6-Chinese-CA1-2016-Nanyang,True
P6_Chinese_SA2_2018_Henry_Park_Exam_Papers,True
P6_Chinese_SA2_2020_Raffles_Exam_Papers,True
java-samples-P6-Chinese-SA2-2013-Catholic-High,True
java-samples-P6-Chinese-SA1-2013-Ai-Tong,True
P6-Chinese-SA2-2017-Henry-Park,True
P6-Chinese-SA1-2004-Anglo-Chinese,False
P6-Chinese-CA1-2017-CHIJ,True
P6_Chinese_SA2_2019_SCGS_Exam_Papers,True
P6-Chinese-2021-SA2-Catholic-High,True
2015-P6-Prelims-Chinese-CHIJ,True
P6-Chinese-SA2-2008-Maha-Bodhi,True
P6_Chinese_SA2_2019_ACS_Exam_Papers,True
P6-Chinese-SA2-2016-Singapore-Chinese-Girls1,False
P6-Higher-Chinese-SA1-2014-Rulang,False
P6-Chinese-SA1-2017-Nan-Hua,True
P6-Chinese-CA1-2011-Nan-Hua,True
P6_Chinese_CA1_2018_ACS_Exam_Papers,True
P6-Chinese-SA2-2008-Raffles-Girls,True
P6-Chinese-SA2-2010-MGS,True
P6-Chinese-CA1-2008-Maha-Bodhi,True
P6_Chinese_SA1_2018_Maha_Bodhi_Exam_Papers,True
P6_2019_Chinese_CA1_Anglo-Chinese,True
